ECOLI	NEIG1	0.0871	0.182	1.0782	0.6623	0.5532	
ECOLI	SALTY	0.0436	0.6655	0.7139	0.4385	0.3663	
ECOLI	MYCLE	0.1504	0.0044	1.728	1.0614	0.8866	
ECOLI	MYCTU	0.1144	0.0034	1.7696	1.087	0.9079	
ECOLI	CAMJE	0.0783	0.2837	0.972	0.5971	0.4987	
ECOLI	HELPY	0.1167	0.0407	1.3779	0.8464	0.707	
ECOLI	MYCUL	0.2268	***	3.9673	2.4369	2.0356	
ECOLI	9EURO2	0.2924	***	5.3794	3.3043	2.7601	
ECOLI	9PEZI1	0.3019	***	5.2137	3.2025	2.675	
ECOLI	SPOS1	0.354	***	5.8074	3.5672	2.9797	
ECOLI	SCHPO	0.3435	***	5.2531	3.2267	2.6953	
ECOLI	DICDI	0.3794	***	6.6694	4.0967	3.422	
ECOLI	DRAME	0.4028	***	7.4312	4.5646	3.8128	
ECOLI	9EURO1	0.377	***	6.7027	4.1171	3.439	
ECOLI	TRITR	0.3851	***	6.8754	4.2232	3.5276	
ECOLI	YEAST	0.3975	***	6.0323	3.7053	3.0951	
ECOLI	SCHMA	0.4091	***	7.4315	4.5648	3.813	
